imgName,MVCorr,MVResp,noConsc,ObjCorr,ObjResp,repN,cond,participant,ObjError,leeftijd.response,manvrouw.response,agegroup,agecount,condition,gender
gist/vrouw8.png,v,1,0,11,9,6,3,2017_Oct_21_1613,81.81818181818181,55,0,30+ jaar,1,3 objecten,vrouw
gist/vrouw20.png,v,1,0,14,9,6,4,2017_Oct_21_1613,64.28571428571428,55,0,30+ jaar,1,4 objecten,vrouw
gist/vrouw39.png,v,1,0,12,10,7,2,2017_Oct_21_1613,83.33333333333334,55,0,30+ jaar,1,2 objecten,vrouw
gist/man27.png,m,1,0,11,11,7,3,2017_Oct_21_1613,100,55,0,30+ jaar,1,3 objecten,vrouw
gist/man9.png,m,1,0,14,8,7,4,2017_Oct_21_1613,57.14285714285714,55,0,30+ jaar,1,4 objecten,vrouw
gist/man19.png,m,1,0,10,10,8,2,2017_Oct_21_1613,100,55,0,30+ jaar,1,2 objecten,vrouw
gist/vrouw19.png,v,1,0,11,7,8,3,2017_Oct_21_1613,63.63636363636363,55,0,30+ jaar,1,3 objecten,vrouw
gist/vrouw18.png,v,1,0,14,9,8,4,2017_Oct_21_1613,64.28571428571428,55,0,30+ jaar,1,4 objecten,vrouw
gist/man37.png,m,1,0,10,9,9,2,2017_Oct_21_1613,90,55,0,30+ jaar,1,2 objecten,vrouw
gist/man40.png,m,1,0,10,9,9,3,2017_Oct_21_1613,90,55,0,30+ jaar,1,3 objecten,vrouw
gist/vrouw32.png,v,1,0,15,5,9,4,2017_Oct_21_1613,33.333333333333336,55,0,30+ jaar,1,4 objecten,vrouw
gist/vrouw38.png,v,1,0,10,9,10,2,2017_Oct_21_1613,90,55,0,30+ jaar,1,2 objecten,vrouw
gist/man23.png,m,0,0,11,9,10,3,2017_Oct_21_1613,81.81818181818181,55,0,30+ jaar,1,3 objecten,vrouw
gist/man25.png,m,1,0,14,10,10,4,2017_Oct_21_1613,71.42857142857143,55,0,30+ jaar,1,4 objecten,vrouw
gist/man12.png,m,1,0,9,9,11,2,2017_Oct_21_1613,100,55,0,30+ jaar,1,2 objecten,vrouw
gist/man30.png,m,1,0,9,9,11,3,2017_Oct_21_1613,100,55,0,30+ jaar,1,3 objecten,vrouw
gist/vrouw16.png,v,1,0,15,12,11,4,2017_Oct_21_1613,80,55,0,30+ jaar,1,4 objecten,vrouw
gist/man34.png,m,1,0,11,11,12,2,2017_Oct_21_1613,100,55,0,30+ jaar,1,2 objecten,vrouw
gist/vrouw23.png,v,1,0,11,9,12,3,2017_Oct_21_1613,81.81818181818181,55,0,30+ jaar,1,3 objecten,vrouw
gist/man8.png,m,1,0,16,12,12,4,2017_Oct_21_1613,75,55,0,30+ jaar,1,4 objecten,vrouw
gist/vrouw24.png,v,1,0,11,10,13,2,2017_Oct_21_1613,90.9090909090909,55,0,30+ jaar,1,2 objecten,vrouw
gist/vrouw13.png,v,1,0,10,9,13,3,2017_Oct_21_1613,90,55,0,30+ jaar,1,3 objecten,vrouw
gist/man35.png,m,1,0,15,16,13,4,2017_Oct_21_1613,93.33333333333333,55,0,30+ jaar,1,4 objecten,vrouw
gist/vrouw37.png,v,1,0,9,9,14,2,2017_Oct_21_1613,100,55,0,30+ jaar,1,2 objecten,vrouw
gist/man6.png,m,1,0,11,10,14,3,2017_Oct_21_1613,90.9090909090909,55,0,30+ jaar,1,3 objecten,vrouw
gist/man32.png,m,1,0,16,12,14,4,2017_Oct_21_1613,75,55,0,30+ jaar,1,4 objecten,vrouw
gist/vrouw40.png,v,1,0,9,9,15,2,2017_Oct_21_1613,100,55,0,30+ jaar,1,2 objecten,vrouw
gist/man10.png,m,1,0,13,9,15,3,2017_Oct_21_1613,69.23076923076923,55,0,30+ jaar,1,3 objecten,vrouw
gist/vrouw7.png,v,1,0,16,12,15,4,2017_Oct_21_1613,75,55,0,30+ jaar,1,4 objecten,vrouw
gist/vrouw28.png,v,1,0,11,11,16,2,2017_Oct_21_1613,100,55,0,30+ jaar,1,2 objecten,vrouw
gist/man17.png,m,1,0,12,9,16,3,2017_Oct_21_1613,75,55,0,30+ jaar,1,3 objecten,vrouw
gist/vrouw1.png,v,1,0,14,15,16,4,2017_Oct_21_1613,92.85714285714286,55,0,30+ jaar,1,4 objecten,vrouw
gist/vrouw2.png,v,1,0,10,7,17,2,2017_Oct_21_1613,70,55,0,30+ jaar,1,2 objecten,vrouw
gist/vrouw11.png,v,1,0,11,7,17,3,2017_Oct_21_1613,63.63636363636363,55,0,30+ jaar,1,3 objecten,vrouw
gist/vrouw14.png,v,1,0,12,9,17,4,2017_Oct_21_1613,75,55,0,30+ jaar,1,4 objecten,vrouw
gist/man2.png,m,1,0,11,8,18,2,2017_Oct_21_1613,72.72727272727273,55,0,30+ jaar,1,2 objecten,vrouw
gist/man3.png,m,0,0,11,9,18,3,2017_Oct_21_1613,81.81818181818181,55,0,30+ jaar,1,3 objecten,vrouw
gist/man16.png,m,1,0,14,8,18,4,2017_Oct_21_1613,57.14285714285714,55,0,30+ jaar,1,4 objecten,vrouw
gist/man11.png,m,1,0,11,10,19,2,2017_Oct_21_1613,90.9090909090909,55,0,30+ jaar,1,2 objecten,vrouw
gist/man36.png,m,1,0,12,7,19,3,2017_Oct_21_1613,58.33333333333333,55,0,30+ jaar,1,3 objecten,vrouw
gist/vrouw10.png,v,1,0,14,8,19,4,2017_Oct_21_1613,57.14285714285714,55,0,30+ jaar,1,4 objecten,vrouw
gist/man39.png,m,1,0,10,8,0,2,2017_Oct_21_2036,80,51,1,30+ jaar,1,2 objecten,man
gist/vrouw4.png,v,1,0,11,10,0,3,2017_Oct_21_2036,90.9090909090909,51,1,30+ jaar,1,3 objecten,man
gist/vrouw23.png,v,1,0,16,14,0,4,2017_Oct_21_2036,87.5,51,1,30+ jaar,1,4 objecten,man
gist/man4.png,m,1,0,11,12,1,2,2017_Oct_21_2036,90.9090909090909,51,1,30+ jaar,1,2 objecten,man
gist/vrouw13.png,v,1,0,10,10,1,3,2017_Oct_21_2036,100,51,1,30+ jaar,1,3 objecten,man
gist/man28.png,m,1,0,15,14,1,4,2017_Oct_21_2036,93.33333333333333,51,1,30+ jaar,1,4 objecten,man
gist/man34.png,m,1,0,11,10,2,2,2017_Oct_21_2036,90.9090909090909,51,1,30+ jaar,1,2 objecten,man
gist/vrouw10.png,v,1,0,12,13,2,3,2017_Oct_21_2036,91.66666666666666,51,1,30+ jaar,1,3 objecten,man
gist/man40.png,m,1,0,16,13,2,4,2017_Oct_21_2036,81.25,51,1,30+ jaar,1,4 objecten,man
gist/man24.png,m,1,0,9,10,3,2,2017_Oct_21_2036,88.88888888888889,51,1,30+ jaar,1,2 objecten,man
gist/vrouw3.png,v,1,0,9,10,3,3,2017_Oct_21_2036,88.88888888888889,51,1,30+ jaar,1,3 objecten,man
gist/man9.png,m,0,0,16,13,3,4,2017_Oct_21_2036,81.25,51,1,30+ jaar,1,4 objecten,man
gist/man2.png,m,1,0,11,11,4,2,2017_Oct_21_2036,100,51,1,30+ jaar,1,2 objecten,man
gist/man12.png,m,1,0,10,11,4,3,2017_Oct_21_2036,90,51,1,30+ jaar,1,3 objecten,man
gist/man21.png,m,1,0,15,15,4,4,2017_Oct_21_2036,100,51,1,30+ jaar,1,4 objecten,man
gist/man20.png,m,0,0,11,11,5,2,2017_Oct_21_2036,100,51,1,30+ jaar,1,2 objecten,man
gist/vrouw5.png,v,1,0,11,11,5,3,2017_Oct_21_2036,100,51,1,30+ jaar,1,3 objecten,man
gist/man6.png,m,1,0,15,13,5,4,2017_Oct_21_2036,86.66666666666667,51,1,30+ jaar,1,4 objecten,man
gist/vrouw7.png,v,1,0,10,10,6,2,2017_Oct_21_2036,100,51,1,30+ jaar,1,2 objecten,man
gist/vrouw39.png,v,1,0,10,11,6,3,2017_Oct_21_2036,90,51,1,30+ jaar,1,3 objecten,man
gist/man35.png,m,1,0,14,14,6,4,2017_Oct_21_2036,100,51,1,30+ jaar,1,4 objecten,man
gist/vrouw22.png,v,1,0,9,9,7,2,2017_Oct_21_2036,100,51,1,30+ jaar,1,2 objecten,man
gist/man15.png,m,1,0,12,12,7,3,2017_Oct_21_2036,100,51,1,30+ jaar,1,3 objecten,man
gist/man7.png,m,1,0,14,14,7,4,2017_Oct_21_2036,100,51,1,30+ jaar,1,4 objecten,man
gist/vrouw33.png,v,1,0,10,10,8,2,2017_Oct_21_2036,100,51,1,30+ jaar,1,2 objecten,man
gist/vrouw36.png,v,1,0,10,10,8,3,2017_Oct_21_2036,100,51,1,30+ jaar,1,3 objecten,man
gist/vrouw17.png,v,1,0,15,17,8,4,2017_Oct_21_2036,86.66666666666667,51,1,30+ jaar,1,4 objecten,man
gist/man38.png,m,1,0,12,12,9,2,2017_Oct_21_2036,100,51,1,30+ jaar,1,2 objecten,man
gist/man13.png,m,1,0,10,10,9,3,2017_Oct_21_2036,100,51,1,30+ jaar,1,3 objecten,man
gist/man8.png,m,0,0,13,13,9,4,2017_Oct_21_2036,100,51,1,30+ jaar,1,4 objecten,man
gist/vrouw28.png,v,1,0,12,12,10,2,2017_Oct_21_2036,100,51,1,30+ jaar,1,2 objecten,man
gist/man11.png,m,1,0,9,11,10,3,2017_Oct_21_2036,77.77777777777779,51,1,30+ jaar,1,3 objecten,man
gist/man32.png,m,1,0,14,13,10,4,2017_Oct_21_2036,92.85714285714286,51,1,30+ jaar,1,4 objecten,man
gist/man27.png,m,0,0,10,10,11,2,2017_Oct_21_2036,100,51,1,30+ jaar,1,2 objecten,man
gist/vrouw12.png,v,1,0,10,10,11,3,2017_Oct_21_2036,100,51,1,30+ jaar,1,3 objecten,man
gist/man1.png,m,1,0,12,12,11,4,2017_Oct_21_2036,100,51,1,30+ jaar,1,4 objecten,man
gist/man14.png,m,1,0,11,11,12,2,2017_Oct_21_2036,100,51,1,30+ jaar,1,2 objecten,man
gist/vrouw37.png,v,1,0,11,11,12,3,2017_Oct_21_2036,100,51,1,30+ jaar,1,3 objecten,man
gist/vrouw29.png,v,1,0,12,12,12,4,2017_Oct_21_2036,100,51,1,30+ jaar,1,4 objecten,man
gist/vrouw30.png,v,1,0,8,8,13,2,2017_Oct_21_2036,100,51,1,30+ jaar,1,2 objecten,man
gist/vrouw18.png,v,1,0,12,12,13,3,2017_Oct_21_2036,100,51,1,30+ jaar,1,3 objecten,man
gist/vrouw21.png,v,1,0,17,15,13,4,2017_Oct_21_2036,88.23529411764706,51,1,30+ jaar,1,4 objecten,man
gist/vrouw15.png,v,1,0,8,9,14,2,2017_Oct_21_2036,87.5,51,1,30+ jaar,1,2 objecten,man
gist/vrouw2.png,v,1,0,11,11,14,3,2017_Oct_21_2036,100,51,1,30+ jaar,1,3 objecten,man
gist/man37.png,m,1,0,14,12,14,4,2017_Oct_21_2036,85.71428571428572,51,1,30+ jaar,1,4 objecten,man
gist/vrouw20.png,v,1,0,10,10,15,2,2017_Oct_21_2036,100,51,1,30+ jaar,1,2 objecten,man
gist/vrouw9.png,v,1,0,10,11,15,3,2017_Oct_21_2036,90,51,1,30+ jaar,1,3 objecten,man
gist/man16.png,m,1,0,14,14,15,4,2017_Oct_21_2036,100,51,1,30+ jaar,1,4 objecten,man
gist/man33.png,m,1,0,11,12,16,2,2017_Oct_21_2036,90.9090909090909,51,1,30+ jaar,1,2 objecten,man
gist/vrouw31.png,v,1,0,11,11,16,3,2017_Oct_21_2036,100,51,1,30+ jaar,1,3 objecten,man
gist/vrouw26.png,v,0,0,15,13,16,4,2017_Oct_21_2036,86.66666666666667,51,1,30+ jaar,1,4 objecten,man
gist/vrouw38.png,v,1,0,12,12,17,2,2017_Oct_21_2036,100,51,1,30+ jaar,1,2 objecten,man
gist/vrouw27.png,v,1,0,12,12,17,3,2017_Oct_21_2036,100,51,1,30+ jaar,1,3 objecten,man
gist/man22.png,m,1,0,15,15,17,4,2017_Oct_21_2036,100,51,1,30+ jaar,1,4 objecten,man
gist/vrouw8.png,v,1,0,11,12,18,2,2017_Oct_21_2036,90.9090909090909,51,1,30+ jaar,1,2 objecten,man
gist/man5.png,m,1,0,9,9,18,3,2017_Oct_21_2036,100,51,1,30+ jaar,1,3 objecten,man
gist/man25.png,m,1,0,14,15,18,4,2017_Oct_21_2036,92.85714285714286,51,1,30+ jaar,1,4 objecten,man
gist/man3.png,m,1,0,12,12,19,2,2017_Oct_21_2036,100,51,1,30+ jaar,1,2 objecten,man
gist/man31.png,m,1,0,10,10,19,3,2017_Oct_21_2036,100,51,1,30+ jaar,1,3 objecten,man
gist/vrouw32.png,v,1,0,13,13,19,4,2017_Oct_21_2036,100,51,1,30+ jaar,1,4 objecten,man
gist/vrouw8.png,v,1,0,10,10,0,2,2017_Oct_18_1432,100,18,1,17-30 jaar,0,2 objecten,man
gist/vrouw11.png,v,1,0,9,9,0,3,2017_Oct_18_1432,100,18,1,17-30 jaar,0,3 objecten,man
gist/man32.png,m,1,0,15,13,0,4,2017_Oct_18_1432,86.66666666666667,18,1,17-30 jaar,0,4 objecten,man
gist/vrouw2.png,v,1,0,11,12,1,2,2017_Oct_18_1432,90.9090909090909,18,1,17-30 jaar,0,2 objecten,man
gist/vrouw9.png,v,1,0,9,9,1,3,2017_Oct_18_1432,100,18,1,17-30 jaar,0,3 objecten,man
gist/vrouw15.png,v,1,0,12,11,1,4,2017_Oct_18_1432,91.66666666666666,18,1,17-30 jaar,0,4 objecten,man
gist/man10.png,m,1,0,11,11,2,2,2017_Oct_18_1432,100,18,1,17-30 jaar,0,2 objecten,man
gist/man22.png,m,1,0,11,11,2,3,2017_Oct_18_1432,100,18,1,17-30 jaar,0,3 objecten,man
gist/vrouw17.png,v,0,0,16,15,2,4,2017_Oct_18_1432,93.75,18,1,17-30 jaar,0,4 objecten,man
gist/vrouw35.png,v,1,0,10,10,3,2,2017_Oct_18_1432,100,18,1,17-30 jaar,0,2 objecten,man
gist/vrouw28.png,v,1,0,10,10,3,3,2017_Oct_18_1432,100,18,1,17-30 jaar,0,3 objecten,man
gist/vrouw18.png,v,1,0,15,14,3,4,2017_Oct_18_1432,93.33333333333333,18,1,17-30 jaar,0,4 objecten,man
gist/man3.png,m,1,0,12,12,4,2,2017_Oct_18_1432,100,18,1,17-30 jaar,0,2 objecten,man
gist/vrouw26.png,v,1,0,10,10,4,3,2017_Oct_18_1432,100,18,1,17-30 jaar,0,3 objecten,man
gist/man30.png,m,1,0,13,14,4,4,2017_Oct_18_1432,92.3076923076923,18,1,17-30 jaar,0,4 objecten,man
gist/vrouw22.png,v,1,0,11,11,5,2,2017_Oct_18_1432,100,18,1,17-30 jaar,0,2 objecten,man
gist/man36.png,m,1,0,10,10,5,3,2017_Oct_18_1432,100,18,1,17-30 jaar,0,3 objecten,man
gist/man9.png,m,1,0,15,15,5,4,2017_Oct_18_1432,100,18,1,17-30 jaar,0,4 objecten,man
gist/man1.png,m,1,0,10,10,6,2,2017_Oct_18_1432,100,18,1,17-30 jaar,0,2 objecten,man
gist/vrouw39.png,v,1,0,11,10,6,3,2017_Oct_18_1432,90.9090909090909,18,1,17-30 jaar,0,3 objecten,man
gist/man19.png,m,1,0,15,13,6,4,2017_Oct_18_1432,86.66666666666667,18,1,17-30 jaar,0,4 objecten,man
gist/man13.png,m,1,0,10,10,7,2,2017_Oct_18_1432,100,18,1,17-30 jaar,0,2 objecten,man
gist/man25.png,m,1,0,12,12,7,3,2017_Oct_18_1432,100,18,1,17-30 jaar,0,3 objecten,man
gist/vrouw33.png,v,1,0,16,10,7,4,2017_Oct_18_1432,62.5,18,1,17-30 jaar,0,4 objecten,man
gist/man4.png,m,1,0,27,16,8,2,2017_Oct_18_1432,59.25925925925925,18,1,17-30 jaar,0,2 objecten,man
gist/man6.png,m,1,0,8,8,8,3,2017_Oct_18_1432,100,18,1,17-30 jaar,0,3 objecten,man
gist/man16.png,m,1,0,15,15,8,4,2017_Oct_18_1432,100,18,1,17-30 jaar,0,4 objecten,man
gist/man17.png,m,1,0,9,9,9,2,2017_Oct_18_1432,100,18,1,17-30 jaar,0,2 objecten,man
gist/vrouw27.png,v,1,0,10,13,9,3,2017_Oct_18_1432,70,18,1,17-30 jaar,0,3 objecten,man
gist/vrouw24.png,v,1,0,14,13,9,4,2017_Oct_18_1432,92.85714285714286,18,1,17-30 jaar,0,4 objecten,man
gist/vrouw12.png,v,1,0,10,10,10,2,2017_Oct_18_1432,100,18,1,17-30 jaar,0,2 objecten,man
gist/vrouw30.png,v,1,0,12,12,10,3,2017_Oct_18_1432,100,18,1,17-30 jaar,0,3 objecten,man
gist/man5.png,m,0,0,13,13,10,4,2017_Oct_18_1432,100,18,1,17-30 jaar,0,4 objecten,man
gist/vrouw13.png,v,1,0,10,10,11,2,2017_Oct_18_1432,100,18,1,17-30 jaar,0,2 objecten,man
gist/man34.png,m,1,0,11,11,11,3,2017_Oct_18_1432,100,18,1,17-30 jaar,0,3 objecten,man
gist/man24.png,m,1,0,13,15,11,4,2017_Oct_18_1432,84.61538461538461,18,1,17-30 jaar,0,4 objecten,man
gist/vrouw34.png,v,1,0,10,10,12,2,2017_Oct_18_1432,100,18,1,17-30 jaar,0,2 objecten,man
gist/man15.png,m,1,0,11,11,12,3,2017_Oct_18_1432,100,18,1,17-30 jaar,0,3 objecten,man
gist/man18.png,m,1,0,13,16,12,4,2017_Oct_18_1432,76.92307692307692,18,1,17-30 jaar,0,4 objecten,man
gist/vrouw23.png,v,1,0,10,10,13,2,2017_Oct_18_1432,100,18,1,17-30 jaar,0,2 objecten,man
gist/vrouw10.png,v,1,0,13,13,13,3,2017_Oct_18_1432,100,18,1,17-30 jaar,0,3 objecten,man
gist/vrouw37.png,v,1,0,15,15,13,4,2017_Oct_18_1432,100,18,1,17-30 jaar,0,4 objecten,man
gist/man33.png,m,0,0,11,11,14,2,2017_Oct_18_1432,100,18,1,17-30 jaar,0,2 objecten,man
gist/man12.png,m,1,0,9,9,14,3,2017_Oct_18_1432,100,18,1,17-30 jaar,0,3 objecten,man
gist/vrouw14.png,v,1,0,13,13,14,4,2017_Oct_18_1432,100,18,1,17-30 jaar,0,4 objecten,man
gist/vrouw6.png,v,1,0,10,10,15,2,2017_Oct_18_1432,100,18,1,17-30 jaar,0,2 objecten,man
gist/vrouw4.png,v,1,0,9,9,15,3,2017_Oct_18_1432,100,18,1,17-30 jaar,0,3 objecten,man
gist/vrouw5.png,v,1,0,15,15,15,4,2017_Oct_18_1432,100,18,1,17-30 jaar,0,4 objecten,man
gist/man21.png,m,1,0,9,8,16,2,2017_Oct_18_1432,88.88888888888889,18,1,17-30 jaar,0,2 objecten,man
gist/vrouw38.png,v,1,0,12,13,16,3,2017_Oct_18_1432,91.66666666666666,18,1,17-30 jaar,0,3 objecten,man
gist/man26.png,m,0,0,16,16,16,4,2017_Oct_18_1432,100,18,1,17-30 jaar,0,4 objecten,man
gist/man38.png,m,1,0,9,9,17,2,2017_Oct_18_1432,100,18,1,17-30 jaar,0,2 objecten,man
gist/man8.png,m,1,0,9,9,17,3,2017_Oct_18_1432,100,18,1,17-30 jaar,0,3 objecten,man
gist/man27.png,m,1,0,17,15,17,4,2017_Oct_18_1432,88.23529411764706,18,1,17-30 jaar,0,4 objecten,man
gist/man20.png,m,0,0,10,10,18,2,2017_Oct_18_1432,100,18,1,17-30 jaar,0,2 objecten,man
gist/man2.png,m,1,0,9,9,18,3,2017_Oct_18_1432,100,18,1,17-30 jaar,0,3 objecten,man
gist/man23.png,m,0,1,13,13,18,4,2017_Oct_18_1432,100,18,1,17-30 jaar,0,4 objecten,man
gist/vrouw1.png,v,1,0,9,10,19,2,2017_Oct_18_1432,88.88888888888889,18,1,17-30 jaar,0,2 objecten,man
gist/man7.png,m,1,0,10,10,19,3,2017_Oct_18_1432,100,18,1,17-30 jaar,0,3 objecten,man
gist/vrouw36.png,v,1,0,13,13,19,4,2017_Oct_18_1432,100,18,1,17-30 jaar,0,4 objecten,man
gist/vrouw30.png,v,1,0,12,12,0,2,2017_Oct_22_1445,100,23,1,17-30 jaar,0,2 objecten,man
gist/vrouw28.png,v,1,0,12,12,0,3,2017_Oct_22_1445,100,23,1,17-30 jaar,0,3 objecten,man
gist/man38.png,m,1,0,14,14,0,4,2017_Oct_22_1445,100,23,1,17-30 jaar,0,4 objecten,man
gist/vrouw4.png,v,1,0,10,8,1,2,2017_Oct_22_1445,80,23,1,17-30 jaar,0,2 objecten,man
gist/vrouw18.png,v,1,0,9,9,1,3,2017_Oct_22_1445,100,23,1,17-30 jaar,0,3 objecten,man
gist/vrouw31.png,v,1,0,15,14,1,4,2017_Oct_22_1445,93.33333333333333,23,1,17-30 jaar,0,4 objecten,man
gist/vrouw21.png,v,1,0,11,11,2,2,2017_Oct_22_1445,100,23,1,17-30 jaar,0,2 objecten,man
gist/man25.png,m,1,0,12,13,2,3,2017_Oct_22_1445,91.66666666666666,23,1,17-30 jaar,0,3 objecten,man
gist/man20.png,m,1,0,16,15,2,4,2017_Oct_22_1445,93.75,23,1,17-30 jaar,0,4 objecten,man
gist/vrouw24.png,v,1,0,11,11,3,2,2017_Oct_22_1445,100,23,1,17-30 jaar,0,2 objecten,man
gist/vrouw14.png,v,1,0,11,11,3,3,2017_Oct_22_1445,100,23,1,17-30 jaar,0,3 objecten,man
gist/vrouw37.png,v,1,0,12,12,3,4,2017_Oct_22_1445,100,23,1,17-30 jaar,0,4 objecten,man
gist/vrouw10.png,v,1,0,10,10,4,2,2017_Oct_22_1445,100,23,1,17-30 jaar,0,2 objecten,man
gist/vrouw5.png,v,1,0,12,13,4,3,2017_Oct_22_1445,91.66666666666666,23,1,17-30 jaar,0,3 objecten,man
gist/man9.png,m,1,0,14,16,4,4,2017_Oct_22_1445,85.71428571428572,23,1,17-30 jaar,0,4 objecten,man
gist/man39.png,m,1,0,11,12,5,2,2017_Oct_22_1445,90.9090909090909,23,1,17-30 jaar,0,2 objecten,man
gist/man26.png,m,1,0,11,11,5,3,2017_Oct_22_1445,100,23,1,17-30 jaar,0,3 objecten,man
gist/man37.png,m,1,0,14,13,5,4,2017_Oct_22_1445,92.85714285714286,23,1,17-30 jaar,0,4 objecten,man
gist/vrouw11.png,v,1,0,9,10,6,2,2017_Oct_22_1445,88.88888888888889,23,1,17-30 jaar,0,2 objecten,man
gist/man28.png,m,1,0,9,9,6,3,2017_Oct_22_1445,100,23,1,17-30 jaar,0,3 objecten,man
gist/vrouw2.png,v,1,0,14,14,6,4,2017_Oct_22_1445,100,23,1,17-30 jaar,0,4 objecten,man
gist/man6.png,m,1,0,9,9,7,2,2017_Oct_22_1445,100,23,1,17-30 jaar,0,2 objecten,man
gist/vrouw29.png,v,1,0,11,11,7,3,2017_Oct_22_1445,100,23,1,17-30 jaar,0,3 objecten,man
gist/vrouw12.png,v,1,0,15,13,7,4,2017_Oct_22_1445,86.66666666666667,23,1,17-30 jaar,0,4 objecten,man
gist/man8.png,m,1,0,10,10,8,2,2017_Oct_22_1445,100,23,1,17-30 jaar,0,2 objecten,man
gist/man22.png,m,1,0,11,11,8,3,2017_Oct_22_1445,100,23,1,17-30 jaar,0,3 objecten,man
gist/man29.png,m,0,0,13,13,8,4,2017_Oct_22_1445,100,23,1,17-30 jaar,0,4 objecten,man
gist/man3.png,m,1,0,11,12,9,2,2017_Oct_22_1445,90.9090909090909,23,1,17-30 jaar,0,2 objecten,man
gist/man15.png,m,1,0,10,10,9,3,2017_Oct_22_1445,100,23,1,17-30 jaar,0,3 objecten,man
gist/vrouw3.png,v,1,0,14,14,9,4,2017_Oct_22_1445,100,23,1,17-30 jaar,0,4 objecten,man
gist/man16.png,m,1,0,9,9,10,2,2017_Oct_22_1445,100,23,1,17-30 jaar,0,2 objecten,man
gist/man18.png,m,1,0,9,9,10,3,2017_Oct_22_1445,100,23,1,17-30 jaar,0,3 objecten,man
gist/vrouw1.png,v,1,0,14,14,10,4,2017_Oct_22_1445,100,23,1,17-30 jaar,0,4 objecten,man
gist/man10.png,m,1,0,10,10,11,2,2017_Oct_22_1445,100,23,1,17-30 jaar,0,2 objecten,man
gist/man33.png,m,1,0,12,12,11,3,2017_Oct_22_1445,100,23,1,17-30 jaar,0,3 objecten,man
gist/man35.png,m,1,0,12,12,11,4,2017_Oct_22_1445,100,23,1,17-30 jaar,0,4 objecten,man
gist/man21.png,m,1,0,10,11,12,2,2017_Oct_22_1445,90,23,1,17-30 jaar,0,2 objecten,man
gist/man13.png,m,1,0,8,9,12,3,2017_Oct_22_1445,87.5,23,1,17-30 jaar,0,3 objecten,man
gist/man27.png,m,1,0,15,16,12,4,2017_Oct_22_1445,93.33333333333333,23,1,17-30 jaar,0,4 objecten,man
gist/vrouw33.png,v,1,0,11,11,13,2,2017_Oct_22_1445,100,23,1,17-30 jaar,0,2 objecten,man
gist/vrouw34.png,v,1,0,12,12,13,3,2017_Oct_22_1445,100,23,1,17-30 jaar,0,3 objecten,man
gist/vrouw27.png,v,1,0,12,12,13,4,2017_Oct_22_1445,100,23,1,17-30 jaar,0,4 objecten,man
gist/vrouw20.png,v,1,0,12,12,14,2,2017_Oct_22_1445,100,23,1,17-30 jaar,0,2 objecten,man
gist/vrouw35.png,v,1,0,12,12,14,3,2017_Oct_22_1445,100,23,1,17-30 jaar,0,3 objecten,man
gist/man36.png,m,1,0,14,14,14,4,2017_Oct_22_1445,100,23,1,17-30 jaar,0,4 objecten,man
gist/vrouw12.png,v,1,0,12,12,0,2,2017_Oct_21_1754,100,60,1,30+ jaar,1,2 objecten,man
gist/vrouw21.png,v,1,0,10,12,0,3,2017_Oct_21_1754,80,60,1,30+ jaar,1,3 objecten,man
gist/vrouw16.png,v,0,0,15,14,0,4,2017_Oct_21_1754,93.33333333333333,60,1,30+ jaar,1,4 objecten,man
gist/man33.png,m,0,1,12,11,1,2,2017_Oct_21_1754,91.66666666666666,60,1,30+ jaar,1,2 objecten,man
gist/man35.png,m,1,0,12,14,1,3,2017_Oct_21_1754,83.33333333333334,60,1,30+ jaar,1,3 objecten,man
gist/vrouw36.png,v,1,0,16,12,1,4,2017_Oct_21_1754,75,60,1,30+ jaar,1,4 objecten,man
gist/vrouw40.png,v,1,0,11,9,2,2,2017_Oct_21_1754,81.81818181818181,60,1,30+ jaar,1,2 objecten,man
gist/vrouw3.png,v,1,0,11,9,2,3,2017_Oct_21_1754,81.81818181818181,60,1,30+ jaar,1,3 objecten,man
gist/man6.png,m,0,0,15,8,2,4,2017_Oct_21_1754,53.333333333333336,60,1,30+ jaar,1,4 objecten,man
gist/man19.png,m,1,0,12,12,3,2,2017_Oct_21_1754,100,60,1,30+ jaar,1,2 objecten,man
gist/vrouw25.png,v,1,0,11,14,3,3,2017_Oct_21_1754,72.72727272727273,60,1,30+ jaar,1,3 objecten,man
gist/man34.png,m,1,0,17,19,3,4,2017_Oct_21_1754,88.23529411764706,60,1,30+ jaar,1,4 objecten,man
gist/man7.png,m,1,0,10,10,4,2,2017_Oct_21_1754,100,60,1,30+ jaar,1,2 objecten,man
gist/vrouw9.png,v,1,0,11,7,4,3,2017_Oct_21_1754,63.63636363636363,60,1,30+ jaar,1,3 objecten,man
gist/man39.png,m,0,0,15,11,4,4,2017_Oct_21_1754,73.33333333333334,60,1,30+ jaar,1,4 objecten,man
gist/man24.png,m,0,1,10,11,5,2,2017_Oct_21_1754,90,60,1,30+ jaar,1,2 objecten,man
gist/vrouw13.png,v,1,0,11,12,5,3,2017_Oct_21_1754,90.9090909090909,60,1,30+ jaar,1,3 objecten,man
gist/man38.png,m,1,0,17,10,5,4,2017_Oct_21_1754,58.82352941176471,60,1,30+ jaar,1,4 objecten,man
gist/man15.png,m,1,0,9,9,6,2,2017_Oct_21_1754,100,60,1,30+ jaar,1,2 objecten,man
gist/vrouw26.png,v,1,0,12,9,6,3,2017_Oct_21_1754,75,60,1,30+ jaar,1,3 objecten,man
